id,name,screen_name,location,description,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,protected,default_profile,default_profile_image,user_id,target,raw_label
1420308074,赤推し@父娘ノフ,310kazu8,,"IT企業で労働賛歌中のモノノフ。
アクセルべた踏みでチャレンジし続けるももクロを、親子で推し続けて5年目。父赤推し、娘黄推し
ゲームオブスローンズ、SUITS（オリジナルの方！）",949,629,5,6514,False,16664,False,False,False,1420308074,0,human
28076891,D66,D66,Nederland,D66 is de partij die werkt aan de toekomst. Voor het allerbeste onderwijs. Voor een schoon klimaat. Voor een sterk Europa. Doe je mee? 👉 https://t.co/Z5SeGDK0ho,207510,6733,1368,2700,True,15517,False,False,False,28076891,0,human
963418992,[Kweh] Choco,ChocoTheChocobo,,"Questionable gamer, derpy friend, and Jesus fanboy.  Momoki is the better half.",119857,34,79,1886,False,20210,False,True,False,963418992,0,human
67134249,Léo Moura,leomoura2,Rio de Janeiro,"Oficial Twitter ! A resposta é que eu vivo de milagres,desta vez vai ser mais um milagre,eu não sei como Deus irá fazer,mas vai ser perfeito✨",1065574,411,4314,85,True,8887,False,False,False,67134249,0,human
498459411,Axl,AxelSkte,"Campana, Argentina","19
🐱
axelskte👻",1044,470,4,10358,False,35778,False,False,False,498459411,0,human
1694047861,⸀🦅✿ උgɹ̣ ✿ ءٌ ⸀,al_onazi_54,,سأفعل مَ في قدرتي؛ سابتعد عن مَ يرهقني لن أعطي أحداً فوق مَ يستحق لن أنتظر أحداً ليسعدني وسأغيب متى شئت حُريه تخص ذاتي أګتفيت بـ وحٌدِتي ولَن أزّعجِ أحٌدِ 💔,87757,88846,72,2651,False,55042,False,True,False,1694047861,1,bot
16257347,"Mark Sinderson, CFP®",MarkSinderson,"Atlanta, GA","Husband, CFP® Professional, Financial Planner/Founder of @PlanWithClarity, Large Format Photographer, Cheap Audiophile, Concept 2 Erg Fan, Craft Beer & BBQ Geek",947,334,77,28,False,6053,False,False,False,16257347,1,bot
70394965,Citizen TV Kenya,citizentvkenya,"Nairobi, Kenya",Kenya's Premier TV Station. Breaking News / Entertainment / Your Favorite Local TV Shows. Follow us on https://t.co/zFxsEropBr,1990696,216,1529,7960,True,434716,False,False,False,70394965,1,bot
272230000,Jade ✨,ClassicJade__,,Blessed ❀ Care Free Black Girl 🦋,937,597,12,3411,False,32658,False,False,False,272230000,0,human
282006208,Mahfud MD,mohmahfudmd,Jakarta,"Guru Besar FH-UII Yogya, Ketua Mahkamah Konstitusi (08-13) Presidium KAHMI (12-17), Ketum Asosiasi Dosen HATN-HAN, Ketum PP IKA-UII, Ketua Majelis Pakar PERADI.",2476008,638,1184,98,False,23644,False,False,False,282006208,0,human
1962402919,ちょこ,Choc_mm,,年パス切れました,1144,119,20,3972,False,35110,False,False,False,1962402919,0,human
508662899,في أسبوع MBC,MBCinaWeek,,برنامج أسبوعي يُعرض على قناة @MBC1 ويقدم قضايا اجتماعية سعودية خلال يوميّ الجمعة والسبت من تقديم علي الغفيلي و سها نويلاتي,1112175,6,754,0,True,25072,False,True,False,508662899,1,bot
36759246,Beverley Mitchell,beverleymitchel,Los Angeles,A lover of all things positive! Best known as Lucy from 7th Heaven! catch #hometownchristmas on @lifetimetv,99044,733,606,3315,True,12332,False,False,False,36759246,1,bot
2442918091,LOST AND FOUND - 333,1RealRhino,,follow the wolf lead the sheep,16763,6,6,13299,False,51,False,False,False,2442918091,0,human
878447185,بدر بن غلاب,B_ghllab,بيروت,كتاب كل صفحة فيه تخبرك أنني أحب مملكة الغموض لذلك لا تقرأني بفضول وإنما بتمعن ٠#ااالحبر,82557,96674,54,4205,False,21782,False,False,False,878447185,0,human
844779426260791296,9 News Brisbane,9NewsBrisbane,,We're now @9NewsQueensland; follow us for all the latest from #9News,369,1,7,0,False,1,False,True,False,844779426260791296,1,bot
19478383,Sean Gardner,2morrowknight,"Seattle, Zagreb, or 30K feet",World Traveler🌎• Board @WorldCommForum @FreeNPTech • formerly @Apple @Microsoft • #GivingTuesday Ambassador • producing films with @RashaGoel • 🤓#AI #Travel,872895,474,16132,107106,True,131180,False,False,False,19478383,0,human
2287569091,ALAN 💎,alankaique_96,"Pernambuco, Brasil",Desde 1996 Estragando Tudo e Decepcionando Pessoas..😉✌🏻@SantaCruzFC ❤️,1175,1266,0,10769,False,2503,False,False,False,2287569091,0,human
911951797622902784,The Muse,dailymuse,,"Find us at @TheMuse - Helping people succeed at their careers, and find meaningful jobs at the best companies 🙌",2641,0,33,0,False,1,False,True,False,911951797622902784,1,bot
295594406,Mario Falcone,Mario_Falcone,Essex,For all enquiries contact Leisa lmaloney@fireprandmanagement.co.uk Instagram mariofalcone,831258,690,630,210,True,33003,False,False,False,295594406,0,human
185344640,Revista Inspiras,Inspiras_,"New York, NY",Revista de Lifestyle que resalta lo positivo. Todo es posible. Editado por @sores25 press@revistainspiras.com,436971,7741,1194,12034,False,17785,False,False,False,185344640,0,human
21418513,Haberdar,Haberdar,Türkiye,Gerçekler Sadece Gerçekler,133284,4,561,3,True,290745,False,False,False,21418513,1,bot
848662740,Agustina,Agus_AguirreOk,,"LANUS 13★ 96☆ 07★ 16★★
Lautaro Acosta❤ 
Leonas❤
Lucha ∞ 
Handbal#16
19-07💘💏

Fb: Agustina Aguirre
Ig: AguirreAgustinaOk",1032,2214,5,4699,False,23384,False,False,False,848662740,0,human
34867057,France Inter,franceinter,Paris,"France Inter : InterVenez Fil officiel de France Inter, la radio publique généraliste de Radio France.",1401998,4507,8738,3051,True,106063,False,False,False,34867057,0,human
2265168248,Brian,BrianAabye,"San Isidro, Bs. As. Argentina.",Club Atlético River Plate // 22 ⚠️ // 09-12-18 🏆,1029,543,6,32973,False,59623,False,False,False,2265168248,0,human
11819862,akita11/JunichiAkita,akita11,主に金沢、時々函館か野々市,本業は集積回路（特にイメージセンサ）。そこから派生して実装手段・可能性から考えるインタラクティブシステム。マイコン次郎、半田付け、視覚情報処理。ライフワークはたぶん知覚。元未来大。数理の翼。NT金沢の中の人。MakeLSI:の人。無駄な抵抗コースターの人。ハルロック表紙「はじめて学ぶ電子回路15講」の人。,2260,571,113,363,False,30210,False,False,False,11819862,0,human
2369678500,AR👑,ambur__renay,,,1250,447,10,743,False,926,False,True,False,2369678500,0,human
4459687272,fantaspam 👻,HazelAvellana__,entodoslados,segunda cuenta de spam de @backtolouist91_ @amazinashgr,17,12,0,0,False,105,False,False,False,4459687272,1,bot
38833957,ديما علم فراج,Deema22,"Amman, Jordan ",أنا ديما٢٢ ، زمان كان البيو حلو.   الان انتهى الكلام وما تغير اشي #بس_بقول,370417,6048,418,19406,True,236521,False,True,False,38833957,1,bot
69168087,Christian Chavez,christiancha," MEXICO,USA,LATAM","Actor, cantante .",1131906,585,6019,9764,True,8261,False,False,False,69168087,0,human
19923144,NBA,NBA,,"30 teams, 1 goal. #ThisIsWhyWePlay",27577178,1698,49973,341,True,222082,False,False,False,19923144,1,bot
1484162798,Crowdfunding,crowdclan,Global,CrowdClan Covers All Aspects of Crowdfunding #Crowdfunding! Tips and Information on #Equitycrowdfunding #Debtcrowdfunding #nonprofit and much more!,107666,66748,1607,4597,False,63955,False,False,False,1484162798,1,bot
183346337,o'lavo de carvalho daes' querda.,cilaoucaribde,Brasilíada,"Aqui salta. Onde é Ítaca?
Por que me ludibriaste e me fascinaste esse tempo todo?
Tu és drone para meus ouvidos",946,993,33,19249,False,424494,False,False,False,183346337,1,bot
463777608,♔ #انت_الخير ♔,ant_al5ir,دار الخير,اللّهم إنّك عفًٌّ تُحبُ العفوَ، فاعفُ عنا.. اللهم أصلح لنا شأننا كله.. اللهم ارفع قدرنا بالدارَيْن.. آمين ... سنعرض تحديثات لأسعار أسواق المواسيم .,803185,725052,319,77,False,9291,False,False,False,463777608,0,human
68795677,NCIS,NCIS_CBS,,#NCIS airs Tuesdays at 8/7c on CBS,1083270,77,4095,2704,True,10045,False,False,False,68795677,1,bot
91240835,Andy C,ANDYC_ram,Hornchurch,"@RamRecordsLtd , Drum & Bass.",109280,464,926,5965,True,34738,False,False,False,91240835,0,human
92174767,DZMM TeleRadyo,DZMMTeleRadyo,"ABS-CBN, Diliman, Quezon City","The Official Twitter news feed of DZMM Radyo Patrol 630, DZMM TeleRadyo and http://t.co/dGWvKzLl9n. Like us on Facebook: http://t.co/LyZoBw5CIn",1271036,152,1872,509,False,371594,False,False,False,92174767,1,bot
32937527,Jamie McGuire,JamieMcGuire,"Steamboat Springs, Colorado",#1 New York Times and internationally bestselling author. Okayest mom to the beautiful and talented @edennmcguire and @haileygrace. Hater of vegetables.,104609,376,653,29414,True,16944,False,False,False,32937527,0,human
403424204,Jeffrey Adam Gutt,JeffreyAdamGutt,"Los Angeles, CA /Detroit, MI","Dad, Lead singer of Stone Temple Pilots. Instagram-jeffreyadamgutt, Facebook - Jeff Gutt",74799,1073,454,9866,True,6223,False,False,False,403424204,1,bot
266956478,GottaLoveCelebutards,celebutardz,Texas,"Tweets that support my talented followers. Celebrity news, Stupidity in the media, Funny and interesting stuff & The Walking Dead. All tweets are made by Paul.",91670,91883,635,5240,False,168246,False,False,False,266956478,1,bot
170965705,Official Gazette PH,govph,"Manila, Philippines",.,1378645,0,2862,4,True,90024,False,False,False,170965705,1,bot
33884545,CNN en Español,CNNEE,En todas partes,CNN en Español es tu principal fuente de información y breaking news. Cubrimos las noticias de América Latina y el resto del mundo. Vive la noticia.,16920599,643,51131,1351,True,177152,False,False,False,33884545,1,bot
53106875,Antonio Rosique,Antonio_Rosique,Mexico City,"Peregrino del Camino de Santiago, y contador de historias. Padre de Bernardita. Azteca Deportes Conferencias, libros y RP: info@antoniorosique.com",1346586,1483,2883,2589,True,49710,False,False,False,53106875,0,human
255504289,CNN TÜRK Ekonomi,CNNTURKEko,,"Türkiye ve dünya ekonomisi, şirket haberleri, piyasalar, hisse senetleri ve daha fazlası için...",295673,544,639,0,True,18283,False,False,False,255504289,1,bot
70683270,Boulevard Brewing Co.,Boulevard_Beer,Kansas City,Kansas City's Beer,177302,11879,2175,55617,True,29096,False,False,False,70683270,0,human
952168021,Univaca☁,camillam1raes,na merda,"E você me apareceu em tão pouco tempo , mas foi o único que consiguiu fazer eu esquecer o meu passado",869,1243,1,9872,False,11123,False,False,False,952168021,0,human
3019223383,Info SumseL,InfoSumseL_,,Portal Informasi Seputar Kota Palembang | Official Akun Yang Menyajikan Berita dan Kejadian,402,0,40,0,False,158177,False,True,False,3019223383,1,bot
46282259,Andrea Torres,andreaetorres,MNL,,131617,581,106,250,False,31378,False,False,False,46282259,0,human
526677862,Abdulbaqi Jari,Bahaushee,"Abuja, Katsina",President CASREF • Photography  History • Motivation • Journalist • Poet,138284,13247,120,10653,True,40973,False,False,False,526677862,0,human
16537989,FOX,FOXTV,United States,The official Twitter account for #FOX broadcasting company. Watch FOX shows anytime at https://t.co/6uDO89yWdV.,1311012,1646,6361,15326,True,36544,False,False,False,16537989,0,human
20833944,Bree Olson,BreeOlson,"Los Angeles, CA","I love cats, Golden Girls, minimalism, designing houses 300-1200 sq ft, hiking national parks, living in big cities and fucking Kayla.",1214455,191,4967,31834,False,14215,False,False,False,20833944,0,human
19796721,Down Goes Brown,DownGoesBrown,Ottawa,"Hockey writer Sean McIndoe of @TheAthleticNHL. Co-host of @pucksouppodcast. ""The Down Goes Brown History of the NHL"" book is out now: https://t.co/GMSObza3AH",144631,132,3588,588,True,70730,False,False,False,19796721,0,human
509903343,いやーほー,riatomo89,宮城県 仙台市 ,やってられん,837,1071,2,30,False,99699,False,True,False,509903343,1,bot
425528043,GME Agency,GMEAgency,Worldwide,Social Media Agency #Youtuber #Marketer #Promotion #NewMusic #HipHop #UnsignedHipHop #YoutubePromotion #MusicPromotion #VideoPromotion #SEO #IT,422363,44236,882,17057,False,371000,False,False,False,425528043,1,bot
336656753,بركات الشدي,BAlshiddi,,,1335,1225,7,26882,False,138194,False,True,False,336656753,0,human
81048495,Express News,ExpressNewsPK,پاکستان,"Breaking news from Pakistan, including politics, sports, life & style and more - powered by the Express News TV Channel.",2252607,44,1569,2,True,244002,False,False,False,81048495,1,bot
40212757,CCCB,cececebe,Barcelona,Centre de Cultura Contemporània de Barcelona. Altres veus del centre a https://t.co/x8BpqrscwG,154378,1859,2521,7133,True,34433,False,False,False,40212757,1,bot
182646320,فهد المساعد,fahadAlmosaad,,___________ شاعر سعودي - Saudi poet ______________ Business Manager إدارة أعمال                                                     فيصل العُمري 0555417221,1209827,983,2042,474,True,12664,False,False,False,182646320,0,human
1166107502,はちこ,annako910,うどん県,"team℃−ute☆初期〜黄金期の娘。も大好き♡
℃:矢島舞美 中島早貴 鈴木愛理 岡井千聖 萩原舞　娘。:佐藤優樹 加賀楓 ア:竹内朱莉 J:金澤朋子 段原瑠々 カ:森戸知沙希　こ:広瀬彩海　つ:山岸理子　　B:一岡伶奈 山崎夢羽 清野桃々姫　OB:太陽とシスコムーン",966,917,15,6356,False,18177,False,False,False,1166107502,0,human
18999809,CBC Calgary,CBCCalgary,"Calgary, Alberta","Breaking news, features and local events with an eye on the world around us courtesy of staff at CBC Calgary.",177172,1673,1706,1380,True,85255,False,False,False,18999809,1,bot
201718078,Desorden Público,desordenpublico,"Caracas, Venezuela",La Primera banda Ska de Venezuela / The First Ska band from Venezuela / Die erste Ska Band aus Venezuela / ベネズエラからの最初のskaバンド,98394,314,667,40773,False,23886,False,False,False,201718078,0,human
1092087096,Nice Buzz,nice_buzz,Nice,"#Nice les dernières nouvelles, conseils pratiques , citations de fond .... Twitter [°}. Compte non officiel. Non affilié à @VilledeNice",1210,762,33,0,False,16335,False,False,False,1092087096,1,bot
268414482,Miley Ray Cyrus,MileyCyrus,,Nothing Breaks Like a Heart out now! https://t.co/XiiG1wEfUf,41013992,419,59583,359,True,9611,False,False,False,268414482,0,human
152687658,♛    K'PITAL.   ♛,_andres1398,BUSCANDO AMIGOS.......,"Rapero en progreso 
Dios, familia, Hip Hop y Nacional  27/07/16 Una fecha para no olvidar.",993,1355,11,4961,False,23008,False,False,False,152687658,0,human
131472597,Ian Sutherland,iansuth,"London, England",My thrillers will entertain you while scaring you into changing all your passwords! Author of the Brody Taylor Thriller Series. (@ianhsuth for book marketing).,124127,103979,2746,9570,False,265456,False,False,False,131472597,1,bot
230930518,Jen Selter,JenSelter,"New York, NY",,1179298,16859,2641,33524,True,19420,False,False,False,230930518,0,human
33251123,courtneyyy.,CourtCobain_,"MoCo to PG, MD. ",Witty & Pretty 💖 | Towson Alumna 🐯| Naturally Perplexing ♍️ | Somewhere between I want it & I got it.,1182,764,23,19659,False,107969,False,False,False,33251123,0,human
2257879993,三代目JSB FAMILY,3JSB_unofficial,,三代目J Soul Brothers from EXILE TRIBEのUnofficial Twitter！！3JSB情報・レポート・セトリなどを発信しています。三代目J Soul Brothersから青の愛を広げて行きましょう！（現在休止中）,109710,13,130,94,False,47396,False,False,False,2257879993,1,bot
14222518,NYLON,NylonMag,everywhere,saying hello to the coolest girls on the planet.,1187167,1323,11572,3319,True,70710,False,False,False,14222518,0,human
1278808938,أستاهلك,_astahelk,Kuwait,ان تركتك مصيبه وان قربتك حرام ::: اشهدنك عقوبه حسبي الله عليك☝️,94105,78,98,47,False,67150,False,True,False,1278808938,1,bot
1018413906,Ailén🌼,Ailen_gutierrez,San Miguel Buenos Aires,Lionel Giovanni❤,860,0,3,3449,False,34833,False,False,False,1018413906,0,human
212319985,Hora del Ejercicio,HoraDeEjercicio,,Te mantendré inspirado hasta alcanzar tu meta. #Fitness #Tips #Salud #gym,120131,174,399,0,False,7897,False,False,False,212319985,0,human
2800469755,Lorena Kloss,brownlee_dr,Florida,#HumanRights  #Autism #ActuallyAutistic #Artist,23450,3578,82,904,False,13835,False,False,False,2800469755,1,bot
2452137170,Allison McEnroe,Allison_McEnroe,,"yes, I am still dating Zach",899,409,2,6728,False,9700,False,False,False,2452137170,0,human
17229503,BUMP OF CHICKEN情報非公式,BUMPOFCHICKEN_s,not official,公式ではありません not-official 私設（一般人が個人で勝手にコツコツやってるアカウントですhttps://t.co/CoXnmgwN0v ）バンプ情報じゃないtweetもします　☆公式に御用の方はhttps://t.co/UM1efHtzo0 またはhttps://t.co/5a25Tfai0A へどうぞ,91639,696,1420,17306,False,15093,False,False,False,17229503,0,human
69183155,detikcom,detikcom,"Jakarta, Indonesia",Official Twitter of https://t.co/oOBkZ1EQMA. redaksi@detik.com | promosi@detik.com | Android: https://t.co/uBAYnisH9r iPhone: https://t.co/36uDqdyxKN,14907809,28,13330,34,True,1426143,False,False,False,69183155,1,bot
242796587,Eva Hache,eva_hache,s_pain,De mayor seré vieja y canto en VINTACHE,1046115,631,4507,1087,True,13356,False,True,False,242796587,0,human
236628153,Jesús es el Señor,CristoeselSr,España,"Jesucristo es el único y verdadero Dios (Juan 1:1), ante el se doblará toda rodilla y toda lengua confesará que El es el Señor, (Filipenses 2:5-11)",140633,16505,290,1061,False,7992,False,False,False,236628153,1,bot
1896807990,Adel Al Alawi,Adel_Alawi,"Dubai,UAE","Founder & Chairman @ Gulfbankers Executive Search,Forum International ,bankersprofiles , forumtrainers ,zandle, Gulfmoda, dudechat,gulfmanagers",25090,331,25,12,False,2388,False,False,False,1896807990,0,human
300415996,RSS,2l00l5,,RSS用のbotです,843,732,71,0,False,398498,False,True,True,300415996,1,bot
2938477910,العموديه🇰🇼,alalkfkf,بقلب أمي♥️,#العموديه،العمرمجردرقم والنضوج(اختيارك)كاتبة خواطر❌https://t.co/KKp5GC0YZsعطني رايك بصراحه,101875,33849,249,1330,False,147363,False,True,False,2938477910,1,bot
2206495150,العاشرة نيوز,al_nouri_1,الكويت,‏أخبار محلية أول بأول .. وأخبار الشرق الأوسط والعالمية بشكل عاجل ..سياسية... إقتصادية...رياضية,92979,101122,74,1069,False,208582,False,True,False,2206495150,1,bot
2916404666,ƅɪʌɲƈʌ,hunthehyun,,"EXO9 • Taeyeon ♡ snsd rv nct | 훈 · 탱 · 귱 · 텐 · 씽 · 니 ♡ #baekyeon

your typo queen",1540,384,19,10985,False,84154,False,False,False,2916404666,1,bot
1100927498,Doordarshan News,DDNewsLive,"New Delhi, India","Official Twitter account of DD News, the Public Broadcaster of India.   हिंदी में @DDNewsHindi.

Follow us on- https://t.co/yCp3sSJSJY",2408524,35,2278,51,True,135245,False,False,False,1100927498,1,bot
2835630150,トクトクホーク,tokutoku_houku,,お得な記事やニュースが好きです。役立つ情報、あるといいなあ,1334,0,4,0,False,5091,False,True,False,2835630150,1,bot
1956371485,Cristiano Ronaldo ⚪⚫,Cr7Fran4ever,Madrid & Turín,"The best fanpage of @Cristiano Ronaldo. Photo, video & stats. Real Madrid & Juventus. Spanish & English. Not affiliated with Cristiano. He replied us 29/9/14!",218604,140319,397,21616,False,37482,False,False,False,1956371485,1,bot
400750779,JuliaSegura,Juliasegura26,"Sevilla, España","♀️                                             







[no fears, no limits]",978,941,2,4134,False,29845,False,False,False,400750779,1,bot
75188460,スイナ,suina_763,ゴム,ふたなりとか人外娘とか丸呑み(vore)とか状態変化とか形状変化とか,1243,924,47,36493,False,260723,False,False,False,75188460,1,bot
408911226,العنود,aI3noood,,‏‏‏‏حكاية رحيلها إلى السماء هي كتلة حزن لن تذهب من قلبي أبداً  ربي أوصيك بها فـ أملأ قبرها من نسيم جنتك  《 أمي 》,89411,91890,37,2130,False,8011,False,True,False,408911226,0,human
34570323,Europe 1 📻,Europe1,"Paris, France","Pour réagir en direct et intervenir dans nos émissions : ☎️ 3921 (0,50€/min.) ou #Europe1",1407309,3580,5675,8766,True,306016,False,False,False,34570323,1,bot
409863961,Female Pains,FemalePains,,Business inquiries: business@deckedmedia.com,909337,23,1455,6993,False,3209,False,False,False,409863961,1,bot
2697652640,トモぺ,imas25676405,グンマー,"定時退社がキてると思ってたら残業復活したのでやっぱり残業はクソ

冬はスノボに全てを費すメーン",774,647,27,2032,False,40724,False,False,False,2697652640,1,bot
80878133,National Autistic Society,Autism,United Kingdom,"The National Autistic Society is here to transform lives, change attitudes and create a society that works for autistic people.",154071,3383,1429,10596,True,22990,False,False,False,80878133,0,human
9269372,Bible Gateway,biblegateway,,"Most used Christian site. Read, search, study, compare, & share the Bible in 200+versions & 70+languages. Free apps. Newsletters. Follow for Bible verses & news",140600,18399,1657,803,True,90131,False,False,False,9269372,0,human
400334965,HuffPost Québec,HuffPostQuebec,Montréal,"Journal web animé par @cathlvesque, @duperron, @elsavecchi, @philippelepine, @chrisdufresne,@emclavel, @orobichaud",141210,3747,1896,1538,True,261639,False,True,False,400334965,0,human
19622847,Akamai Technologies,Akamai,"Cambridge, MA","Akamai secures and delivers digital experiences for the world’s largest companies, keeping apps and experiences closer to users — and threats far away.",112131,3043,1479,3097,True,20958,False,False,False,19622847,1,bot
28054874,Girth Brooks,_liddoboss,"New York, NY 🗽",*Receives all the ooohs and the ahhhs*,2250,406,30,2946,False,142237,False,False,False,28054874,1,bot
2340955790,vavah,AFixe10,"Sintra, Portugal",FS&DBZ | 🇦🇴🇨🇻✨,1017,255,3,35734,False,87351,False,False,False,2340955790,0,human
113317910,Genevieve Nnaji MFR,GenevieveNnaji1,Right here and now ,Artist,1553389,1671,2553,608,True,7803,False,True,False,113317910,0,human
62876558,Cody Longo,codylongo,LA / NY / TN  Artist,"May my neighbors respect me, trouble neglect me, angels protect me, and heaven accept me..✍",83330,524,454,3846,True,11242,False,False,False,62876558,0,human
14669951,DRUDGE REPORT,DRUDGE_REPORT,US,The DRUDGE REPORT is a U.S. based news aggregation website run by Matt Drudge(@DRUDGE).,1405842,2,21589,0,False,237181,False,False,False,14669951,1,bot
134547013,♛Raq,500DaysOfRaquel,between psychotic and iconic,I work with kids because adults scare me. 🏹🌙🥀 | 26 | Texas State Alumna | #SSDGM,922,735,6,27749,False,82304,False,False,False,134547013,0,human
47964412,Chicago Bears,ChicagoBears,"Chicago, IL","#BeObsessed, get more from #DaBears by following @BearsLocal, @BearsSTH, @BearsOutreach, @BearsPR & @InsideTheBears Fine print: https://t.co/fyf7HGzUkw",1731717,369,9054,7674,True,41804,False,False,False,47964412,0,human
1917384774,Athlete Homes,AthleteHomes,homesathlete@gmail.com,"Tweets About All Things Athletic | I don't own any media posted, anything taken down at owner's request",81267,8848,104,1,False,498,False,False,False,1917384774,0,human
250169004,Anna 🦋,AnnaLakeee,"Smiths, AL",auburn zeta,1239,1012,3,6841,False,11593,False,False,False,250169004,0,human
726969781,عبدالله ع.إلعُتيبي.,6G5,SnapChat: QST 🏴فعل إلتنبّيهات,حط نفسك مظلوم ! وجرب الشعور..,99948,2016,74,402,False,48314,False,True,False,726969781,0,human
718927286,I_luv_reds™,I_luv_reds,USA,[18+] I'm a Man! AVI is the gorgeous @OohFellatio! Header is the epic @RebeccaLords! Love Redheads & MILF's! Dick pics = blocked! #ObsceneTeam,150402,595,832,227377,False,422292,False,False,False,718927286,0,human
259613476,Jed Record,JedRecord,"Chapel Hill, NC",Value Innovation Expert • @Lenovo AI Solutions Engineer • My latest blog post: https://t.co/bnrb7eU0qK,158943,38433,4950,73519,False,53184,False,False,False,259613476,1,bot
777983107,نايف الصابري,NaifALazemi,,والله لو تعطيهم من الطيب أطنان تبقى النفــوس الرديــه....رديـــه,903534,945,527,963,False,76601,False,False,False,777983107,0,human
1378044421,"Dana Love, PhD",DanaFLove,"Scottsdale, AZ","#BigData, #blockchain, #fintech and #crypto make me happy at work; at home, Billions, GoT, The Newsroom, and ADV bikes. President / CTO / Founder @ Radpay.",21332,828,108,1187,False,1710,False,False,False,1378044421,0,human
21188490,ASHBA,DjASHBA,WORLDWIDE,FOLLOW @PYROMANTICMUSIC,539929,6533,1881,2001,True,10844,False,False,False,21188490,0,human
3185320003,Shakshi Shah,Shakshi_Shah,India,Hardcore book lover. Tech ninja. Avid food buff. Music scholar. Hrithik Roshan Fan.,1242,833,76,4882,False,83705,False,False,False,3185320003,1,bot
89934622,Ananda 👻,ananda_moura,,,1126,837,2,6725,False,43415,False,False,False,89934622,1,bot
2981911481,ai de mim q sou romântica,heygimahone,"São Paulo, Brasil",tentei largar o shitpost mas ele eh parte de mim // i miss my peep // golf wang,1784,1889,13,61423,False,108600,False,True,False,2981911481,1,bot
2383682650,Lorenzo Jared Paggi,JaredPaggi,Roma ,"Actor in training, maybe a singer, and i don't know what....",110891,185,29,1494,False,1807,False,False,False,2383682650,0,human
763419470,Cyrine Abdelnour,CyrineAbdlNour,Lebanon,Instagram: cyrineanour Youtube Channel: https://t.co/ztEKqWHH6I Facebook:https://t.co/MIhiRhJbrI,1841470,106,844,23292,True,16762,False,False,False,763419470,0,human
21273590,Bill Doran,chinbeard,"Seattle, WA","Intergalactic Arms Dealer.  I make props and costumes. Let me show you how: https://t.co/x3xNPvHcBO
https://t.co/iHunJtqkK6",98780,1388,786,56,False,55264,False,False,False,21273590,1,bot
365814947,Diego.,antigostallker,Cidade da Paranóia.,Os loucos românticos sempre riem por último.,796,868,0,1167,False,20348,False,False,False,365814947,0,human
456124980,AriesAreUs/AriesWe,AriesWeAre,AriesAreUs/AriesWeAre,"Aries ARE US IS YOUR 24/7 ♈ ARIES CHANNEL♈
Made Popular by the #ARIES of Twitter 
#TeamAries (♈)
Email Us: PiscesAreUs@ymail.com",100592,56186,321,2,False,188777,False,False,False,456124980,1,bot
418187913,Brittany,brittflynn_,"Buffalo, NY",scooter ❤️🐶,816,692,10,51331,False,49828,False,False,False,418187913,0,human
55594587,Catherine B. Roy,catherinebroy,"Los Angeles, CA",#CEO & #Founder of #LHM Academia & LHM Media #Bestselling #Author of Live from Your Heart and Mind |Top 30 Under 30 | #Motivate #Inspire #Love #Success | #MENSA,45033,44461,302,7169,False,11308,False,False,False,55594587,0,human
321125740,محمد المويزري,Almuwaizri,Kuwait,تقني مهتم في عالـم التكنولوجيا وشغف التطبيقات ، هنا ستجدون شروحات للبرامج وطرق تحميك من الاختراقات ومقارنه بين الاجهزة الذكيـة | للإعلان واتساب 50777444-965+,859161,226,855,1084,False,75562,False,True,False,321125740,1,bot
1678786722,卌Lucille está contagiada🌀卌*ESTUDANDO*,Iammoremylrds,"Santa Catarina, Brasil","Se a vida te der limões faça limonada, agora se ela te der ÍDOLOS FAÇA UM EXORCISMO PQ ISSO NÃO É DO BEM!! ✨LS✨5SOS✨HP✨PJO✨SPN✨Zumbi nas horas vagas✨book stan📚",187639,165251,461,180520,False,108193,False,False,False,1678786722,0,human
36884066,منتدى الهلال الرسمي,alhilalcom,المملكة العربية السعودية,الحساب الرسمي لمنتديات الموقع الرسمي لنادي #الهلال,1272634,42,2071,0,False,43760,False,False,False,36884066,1,bot
472966889,il manifesto,ilmanifesto,"Rome, Italy",official account il manifesto - Italian national newspaper - to serve our followers,145835,3578,1431,5282,False,41819,False,False,False,472966889,0,human
2439526297,liv 🌊,BeausSausage,h & l ,\ ( ^•^ ) /,871,220,1,4043,False,8861,False,False,False,2439526297,0,human
51447989,Guillermo Domaniczky,GuillDomaniczky,Paraguay,Periodista. El Noticiero (https://t.co/7rDvjCoXm0) PeriodísticaMente (https://t.co/KRvzOOpst7) Opinión (https://t.co/UK19dflEOF) Journalist (https://t.co/CQ7hX2XRgq)🇵🇾🇮🇹,148918,752,251,3933,True,30213,False,False,False,51447989,0,human
1238305681,Aku Cuma Tanya,akucumaTANYA,Di Hatimu,Sekedar Bertanya. kirim pertanyaan kamu dengan format: @akucumaTANYA isi pertanyaan kamu (@usernamekm) #act,37989,44,5,0,False,78677,False,False,False,1238305681,1,bot
15976697,Michelle Malkin,michellemalkin,USA,Little brown woman. Big mouth. Wife. Mom. Entrepreneur. Geek. #StillAThing #ManitouIncline #freedanielholtzclaw,2143950,16836,15760,25411,True,67457,False,False,False,15976697,0,human
